year_week,menu_name,subtotal,quantity,構成比
2026-W05,黒毛和牛のしゃぶしゃぶ（1人前）,54000.0,12,21.15075790215816
2026-W05,アサヒスーパードライ（生ビール）,27000.0,36,10.57537895107908
2026-W05,和牛ヒレカツサンド,16500.0,5,6.462731581214993
2026-W05,季節の釜飯(和牛と蕪菜の釜飯）,11400.0,3,4.465160001566723
2026-W05,黒毛和牛のユッケ,11200.0,4,4.3868238611883585
2026-W05,追加　黒毛和牛（１人前１/2枚×２）,9000.0,3,3.52512631702636
2026-W05,鮮魚三点盛り合せ,7600.0,4,2.9767733343778153
2026-W05,角,7500.0,10,2.9376052641886337
2026-W05,（２合）山形正宗1898　山形県　雄町米シャープ,7200.0,2,2.820101053621088
2026-W05,手仕込みトンカツ,5600.0,4,2.1934119305941793
2026-W05,出汁巻玉子,4800.0,6,1.8800673690807255
2026-W05,黒烏龍茶,4240.0,8,1.6607261760213075
2026-W05,（１合）而今　三重県　愛山火入,4100.0,1,1.6058908777564531
2026-W05,あん肝ポン酢,3950.0,5,1.5471387724726802
2026-W05,碧,3920.0,4,1.5353883514159257
2026-W05,ハートランド 中瓶,3600.0,3,1.410050526810544
2026-W05,からすみ蕎麦しゃぶ（しゃぶしゃぶ限定）,3600.0,4,1.410050526810544
2026-W05,別天地すだちサワー,3520.0,4,1.3787160706591985
2026-W05,（２合）勝山戦勝正宗　宮城県　特別純米　濃い透明感,3400.0,1,1.3317143864321805
2026-W05,（２合）石鎚　愛媛県　純米吟醸　緑ラベル　凛とした酸味,3200.0,1,1.2533782460538168
2026-W05,（１合）田酒　青森県　特純秋田酒,3000.0,1,1.1750421056754534
2026-W05,金目鯛の煮付け（切身）,2970.0,3,1.163291684618699
2026-W05,グラス【ロゼ】98WINEs　霜(SOU)/甲州＋マスカットベリーA,2900.0,2,1.1358740354862717
2026-W05,桜島みかん　ソーダ割り（クラフトジン）,2550.0,3,0.9987857898241354
2026-W05,（２合）大那　栃木県　超辛口純米　キレとスムース,2520.0,1,0.9870353687673808
2026-W05,（１合）飛露喜　福島県　かすみざけ,2500.0,1,0.9792017547295445
2026-W05,加賀棒ほうじ茶,2400.0,4,0.9400336845403627
2026-W05,胡麻豆腐雲丹,2400.0,4,0.9400336845403627
2026-W05,白子と根セロリの昆布だし和え,2400.0,2,0.9400336845403627
2026-W05,牛ハツ刺し,2400.0,3,0.9400336845403627
2026-W05,グラス【赤】グラッドストーン・アーラー/ピノノワール,1900.0,1,0.7441933335944538
2026-W05,グラス【白】蔵王ウッディファーム/アルバリーニョ,1890.0,1,0.7402765265755357
2026-W05,とうもろこしひげ茶,1890.0,3,0.7402765265755357
2026-W05,（１合）山形正宗1898　山形県　雄町米シャープ,1800.0,1,0.705025263405272
2026-W05,別天地瀬戸内レモンサワー,1640.0,2,0.6423563511025812
2026-W05,（酒！）とうもろこしひげ茶割り,1600.0,2,0.6266891230269084
2026-W05,甘鯛の鱗焼き,1600.0,1,0.6266891230269084
2026-W05,柚子香るしらすおろし,1580.0,2,0.618855508989072
2026-W05,チルグリーン/スパイシー＆シトラス　ソーダ割り,1500.0,2,0.5875210528377267
2026-W05,抹茶わらび餅（単品）,1400.0,4,0.5483529826485448
2026-W05,宇治抹茶,1400.0,2,0.5483529826485448
2026-W05,（１合）紀土　和歌山県　純米大吟醸　柔らか吟醸香,1400.0,1,0.5483529826485448
2026-W05,知覧にっぽん紅茶（加糖）,1200.0,2,0.47001684227018137
2026-W05,赤星（サッポロラガー） 中瓶,1150.0,1,0.4504328071755904
2026-W05,うぐいすとまり 鶯とろ　ヨーグルト割り,1080.0,1,0.4230151580431632
2026-W05,濃い緑茶,1060.0,2,0.41518154400532686
2026-W05,グラス【オレンジ】丹波ワイン/デラ?グリ,1050.0,1,0.4112647369864087
2026-W05,グラス【赤】ドメーヌドグールガゾー/カベルネソーヴィニヨン,1050.0,1,0.4112647369864087
2026-W05,ジャスミン茶,1000.0,2,0.3916807018918178
2026-W05,おぼろ昆布おにぎり,990.0,1,0.3877638948728996
2026-W05,完熟もも酒　鳳凰美田　ヨーグルト割り,990.0,1,0.3877638948728996
2026-W05,日置（クラフトウィスキー）,900.0,1,0.352512631702636
2026-W05,ゆず山椒　ソーダ割り（クラフトリキュール）,900.0,1,0.352512631702636
2026-W05,完熟もも酒　鳳凰美田,850.0,1,0.33292859660804514
2026-W05,ROKU　ソーダ割り（クラフトジン）,800.0,1,0.3133445615134542
2026-W05,グラス【赤】シャトー勝沼アンサンブル/ベーリーAルージュ,770.0,1,0.3015941404566997
2026-W05,コカ・コーラ　瓶,550.0,1,0.2154243860404998
2026-W05,★飲放★　知覧にっぽん紅茶（加糖）,0.0,7,0.0
2026-W05,★金目鯛の煮付け,0.0,61,0.0
2026-W05,★飲放★　茉莉花×ジャスミン,0.0,1,0.0
2026-W05,★菊花椀,0.0,61,0.0
2026-W05,★白子と根セロリ昆布だし,0.0,61,0.0
2026-W05,★甘味,0.0,61,0.0
2026-W05,★松阪牛しゃぶしゃぶ,0.0,61,0.0
2026-W05,★朧昆布おにぎり,0.0,61,0.0
2026-W05,★別天地コース 9800　☆飲み放付☆,0.0,50,0.0
2026-W05,★飲放★　濃い緑茶,0.0,8,0.0
2026-W05,★飲放★　Maker's Markハイボール,0.0,9,0.0
2026-W05,★別天地コース 7800,0.0,11,0.0
2026-W05,★飲放★　桜島みかんジンハイ,0.0,11,0.0
2026-W05,★八寸　前菜４種盛り,0.0,61,0.0
2026-W05,★飲放★　日置ハイボール,0.0,11,0.0
2026-W05,★先付け　胡麻豆腐と雲丹,0.0,70,0.0
2026-W05,★飲放★　完熟もも酒　鳳凰美田,0.0,5,0.0
2026-W05,★しゃぶしゃぶセット 5480,0.0,9,0.0
2026-W05,★飲放★　角ハイボール,0.0,42,0.0
2026-W05,★飲放★　黒烏龍茶,0.0,6,0.0
2026-W05,★飲放★　ジャスミン茶,0.0,2,0.0
2026-W05,★飲放★　スパイシー＆シトラスハイボール,0.0,2,0.0
2026-W05,★飲放★　コーラ,0.0,9,0.0
2026-W05,★飲放★　ゆず胡椒ハイボール,0.0,20,0.0
2026-W05,★飲放★　加賀棒ほうじ茶,0.0,2,0.0
2026-W05,★飲放★　とうもろこしひげ茶,0.0,5,0.0
2026-W05,★飲放★　うぐいすとまり 鶯とろ,0.0,17,0.0
2026-W05,★からすみ蕎麦しゃぶ,0.0,70,0.0
2026-W05,★飲放★　ジンジャーエール,0.0,1,0.0
2026-W05,★飲放★　ROKUジンハイ,0.0,6,0.0
2026-W05,★飲放★　（酒！）とうもろこしひげ茶割り,0.0,3,0.0
2026-W05,お冷,0.0,12,0.0
2026-W05,★飲放★　ビター＆トロピカルハイボール,0.0,5,0.0
2026-W05,★黒毛和牛ユッケ,0.0,61,0.0
2026-W05,★黒毛和牛しゃぶしゃぶ,0.0,9,0.0
2026-W05,★飲放★　（酒！）知覧にっぽん紅茶割り,0.0,3,0.0
2026-W05,★飲放★　（酒！）無糖紅茶割り,0.0,1,0.0
2026-W05,★飲放★　（酒！）加賀棒ほうじ茶割り,0.0,5,0.0
2026-W05,★飲放★　フロンティアハイボール,0.0,44,0.0
