曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
火,94100.0,245135.0,-151035.0,12,21.25,-9.25,7841.666666666667,8863.52668845316,-1021.8600217864923,-77261.5192674292,-16988.422862200434,-94249.94212962964
木,29700.0,63062.5,-33362.5,8,15.75,-7.75,3712.5,3940.3413865546217,-227.84138655462175,-29654.76037289916,-2705.6164653361334,-32360.376838235294
金,175830.0,135502.5,40327.5,45,23.25,21.75,3907.3333333333335,5162.751844424638,-1255.4185110913045,98637.17630811794,-42841.15669099076,55796.019617127175
土,147200.0,96475.0,50725.0,22,26.25,-4.25,6690.909090909091,4372.5,2318.409090909091,-23509.74431818182,55931.61931818182,32421.875000000004
日,360000.0,84117.5,275882.5,20,25.25,-5.25,18000.0,3549.8611111111113,14450.138888888889,-56568.385416666664,326934.3923611111,270366.00694444444
