year_week,category1,subtotal,quantity,構成比
2026-W22,テイクアウト,730400.0,163,50.212426613136074
2026-W22,フード,414950.0,207,28.526350524535616
2026-W22,コース,156960.0,18,10.790446989591782
2026-W22,ドリンク,123950.0,147,8.521125792303144
2026-W22,ランチ,14900.0,5,1.024322503471697
2026-W22,ウーバーイーツ,13460.0,36,0.9253275769616808
