曜日,対象週売上,過去4週平均売上,売上差,対象週客数,過去4週平均客数,客数差,対象週1人単価,過去4週平均1人単価,1人単価差,客数要因寄与,客単価要因寄与,検算
月,169190.0,179528.5,-10338.5,10,11.5,-1.5,16919.0,17354.8299512987,-435.8299512986996,-25705.372463474025,-4685.171976461021,-30390.544439935045
火,131810.0,168908.75,-37098.75,10,11.25,-1.25,13181.0,15920.826388888889,-2739.8263888888887,-18188.641493055555,-29110.65538194444,-47299.296875
水,286130.0,234312.5,51817.5,10,11.5,-1.5,28613.0,20845.577922077922,7767.422077922078,-37093.933441558445,83499.78733766233,46405.85389610389
木,180230.0,187938.75,-7708.75,9,11.25,-2.25,20025.555555555555,25516.447368421053,-5490.891812865499,-51234.75328947369,-55595.279605263175,-106830.03289473685
金,260645.0,161873.75,98771.25,14,8.5,5.5,18617.5,21002.84855769231,-2385.3485576923085,108955.95853365386,-26835.171274038472,82120.78725961539
土,321415.0,239156.25,82258.75,15,14.25,0.75,21427.666666666668,18445.089285714286,2982.5773809523816,14952.283482142859,43620.19419642858,58572.477678571435
日,140095.0,241161.25,-101066.25,6,14.0,-8.0,23349.166666666668,19063.37068160598,4285.795985060689,-169650.14939309057,42857.959850606894,-126792.18954248368
