店舗ID,営業日,会計日時,オーダー日時,会計ID,分類ID,分類名称,メニューID,メニュー名称,主副区別,売価(税込),売価(税抜),原価(税込),原価(税抜),販売数,販売金額(税込),値割引金額,親メニューID,親メニュー名,消費税率区分,ユーザーID
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:14:46,72264064,331941,飲放　お茶割り,774610,ICE,1,0,0,0,0,1,0,,2665331,★飲放★　黒烏龍茶割り,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:08:37,72264064,316799,飲放　焼酎・日本酒,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,0,0,0,540,500,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:08:37,72264064,316799,飲放　焼酎・日本酒,766520,不要,1,0,0,0,0,1,0,,2874118,★放題★（２合）大那　栃木県　超辛口純米　キレとスムース,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:01:03,72264064,331941,飲放　お茶割り,2665331,★飲放★　（酒！）黒烏龍茶割り,0,0,0,115,107,1,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:01:03,72264064,331941,飲放　お茶割り,774610,ICE,1,0,0,0,0,1,0,,2665331,★飲放★　黒烏龍茶割り,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331854,2H　黒毛しゃぶしゃぶコース 6480,2879917,★カラスミ余香蕎麦,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871227,★黒豚冷しゃぶサラダ,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331854,2H　黒毛しゃぶしゃぶコース 6480,2879928,2H　黒毛しゃぶしゃぶ 6480,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871361,★河豚（フグ）の唐揚げ,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331858,3H　鮪ほほステーキコース 5480,2879311,★和牛と雲丹の贅沢最中,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331858,3H　鮪ほほステーキコース 5480,2879647,★鮮魚三種盛り,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871351,★アボカドと桜海老の昆布和え,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,331854,2H　黒毛しゃぶしゃぶコース 6480,2879920,★黒毛和牛しゃぶしゃぶ,0,0,0,0,0,3,0,,,,10,
7fe37e09-6e00-4127-93e8-673498198392,2026/02/16,2026/02/16 20:04:14,2026/02/16 18:00:52,72264064,330949,2H　黒毛ステーキコース 7980,2871276,★北あかりと帆立バター焼き,0,0,0,0,0,3,0,,,,10,
